 1401	00000000011011111000000101111110
 1402	00000000011010000011110000110010
 1403	00000000011000001110001100110111
 1404	00000000010110010110011010100100
 1405	00000000010100011101110011111000
 1406	00000000010010100011111110011110
 1407	00000000010000101000010101101111
 1408	00000000001110101100010010010100
 1409	00000000001100101110110110111101
 1410	00000000001010110000100000000100
 1411	00000000001000110010000111100110
 1412	00000000000110110010100000000010
 1413	00000000000100110010110011111111
 1414	00000000000010110011001010011001
 1415	00000000000000110010101101110000
 1416	11111111111110110010110110000000
 1417	11111111111100110010101110010011
 1418	11111111111010110010010011111110
 1419	11111111111000110010111010010101
 1420	11111111110110110011011110000111
 1421	11111111110100110100110111000000
 1422	11111111110010110111011110100001
 1423	11111111110000111010000100001101
 1424	11111111101110111101111001001111
 1425	11111111101101000010101100101010
 1426	11111111101011001000010010001000
 1427	11111111101001010000001100110000
 1428	11111111100111011001010011011001
 1429	11111111100101100011101111110001
 1430	11111111100011110000001111100011
 1431	11111111100001111101101011000001
 1432	11111111100000001101011000101001
 1433	11111111011110011111100000001010
 1434	11111111011100110011001000010101
 1435	11111111011011001001100100101110
 1436	11111111011001100010000000100101
 1437	11111111010111111100011110110001
 1438	11111111010110011010001111110101
 1439	11111111010100111010001001100101
 1440	11111111010011011101000000011101
 1441	11111111010010000011001101101110
 1442	11111111010000101011100110101110
 1443	11111111001111010111011011111101
 1444	11111111001110000110001110110011
 1445	11111111001100110111100101011011
 1446	11111111001011101100111011100000
 1447	11111111001010100101001101010110
 1448	11111111001001100000110010001100
 1449	11111111001000100000011001011001
 1450	11111111000111100010110001110000
 1451	11111111000110101001000011011101
 1452	11111111000101110011001010110111
 1453	11111111000101000000010001000111
 1454	11111111000100010001101110111100
 1455	11111111000011100110101111001001
 1456	11111111000010111111010001100101
 1457	11111111000010011100011101100111
 1458	11111111000001111101000000011010
 1459	11111111000001100001100111101010
 1460	11111111000001001010100011011101
 1461	11111111000000110110101000000101
 1462	11111111000000100111001011010111
 1463	11111111000000011011110010000100
 1464	11111111000000010100000000111101
 1465	11111111000000010001000100111001
 1466	11111111000000010001101000100001
 1467	11111111000000010101111100110101
 1468	11111111000000011110110010110100
 1469	11111111000000101011000001011000
 1470	11111111000000111011110100100111
 1471	11111111000001010001000000000011
 1472	11111111000001101001100000100011
 1473	11111111000010000110011111110011
 1474	11111111000010100110111101000110
 1475	11111111000011001010110111111100
 1476	11111111000011110011011001001011
 1477	11111111000100011111001111011000
 1478	11111111000101001111000101111010
 1479	11111111000110000011000010001001
 1480	11111111000110111001110001001000
 1481	11111111000111110100100100100100
 1482	11111111001000110010111100110011
 1483	11111111001001110100011101001000
 1484	11111111001010111010001101010100
 1485	11111111001100000010110100010101
 1486	11111111001101001110100011011010
 1487	11111111001110011110000100000010
 1488	11111111001111110000000000011101
 1489	11111111010001000101010111000101
 1490	11111111010010011101110100000110
 1491	11111111010011111000011111101110
 1492	11111111010101010110110010011101
 1493	11111111010110110111101100010100
 1494	11111111011000011010111100010011
 1495	11111111011010000001001111010011
 1496	11111111011011101001000110001111
 1497	11111111011101010011010110101100
 1498	11111111011111000000010101011010
 1499	11111111100000101110110110000100
 1500	11111111100010011111111101001011
 1501	11111111100100010010110011110111
 1502	11111111100110000110110010111011
 1503	11111111100111111101000011110111
 1504	11111111101001110100010110000000
 1505	11111111101011101101000001000111
 1506	11111111101101100111101001000000
 1507	11111111101111100010110000010110
 1508	11111111110001011111010000001011
 1509	11111111110011011100101111001111
 1510	11111111110101011010010100110100
 1511	11111111110111011001010110101111
 1512	11111111111001011000110010100101
 1513	11111111111011011000011010110101
 1514	11111111111101011000111100101100
 1515	11111111111111011000110111101010
 1516	00000000000001011000111110100111
 1517	00000000000011011001011111101010
 1518	00000000000101011001001100011001
 1519	00000000000111011001000111100000
 1520	00000000001001011000010111011000
 1521	00000000001011010110011010010010
 1522	00000000001101010100100000111001
 1523	00000000001111010001011110010100
 1524	00000000010001001101100101000000
 1525	00000000010011001001000110110010
 1526	00000000010101000010011100110000
 1527	00000000010110111010101000000110
 1528	00000000011000110001011110101000
 1529	00000000011010100110010010101011
 1530	00000000011100011010010011100000
 1531	00000000011110001100010001110011
 1532	00000000011111111100000001011001
 1533	00000000100001101010011001101010
 1534	00000000100011010110000011111111
 1535	00000000100100111111110001100010
 1536	00000000100110100111100010001001
 1537	00000000101000001100000010100001
 1538	00000000101001101110011110001000
 1539	00000000101011001110001000000100
 1540	00000000101100101010100110010011
 1541	00000000101110000101000001000011
 1542	00000000101111011100000000111000
 1543	00000000110000101111111100101010
 1544	00000000110010000001010100011100
 1545	00000000110011001110110010001100
 1546	00000000110100011001011011110101
 1547	00000000110101100000111101010000
 1548	00000000110110100100100010101001
 1549	00000000110111100101011011111100
 1550	00000000111000100010011111001101
 1551	00000000111001011011100111001010
 1552	00000000111010010001101011001011
 1553	00000000111011000011011000000011
 1554	00000000111011110001101000111100
 1555	00000000111100011100100100111010
 1556	00000000111101000010111101110101
 1557	00000000111101100101111110101010
 1558	00000000111110000100111000110100
 1559	00000000111110011111011001110110
 1560	00000000111110110110110010010011
 1561	00000000111111001001110001111110
 1562	00000000111111011000110101010100
 1563	00000000111111100100011010100011
 1564	00000000111111101011001011010100
 1565	00000000111111101110001111100101
 1566	00000000111111101101010110101011
 1567	00000000111111100111111000000000
 1568	00000000111111011111001100101001
 1569	00000000111111010010001101100001
 1570	00000000111111000000110110111011
 1571	00000000111110101100000000000100
 1572	00000000111110010010011101111010
 1573	00000000111101110101011001001110
 1574	00000000111101010100111110101000
 1575	00000000111100110000000000101101
 1576	00000000111100000111100111111011
 1577	00000000111011011011000111001101
 1578	00000000111010101010011000111000
 1579	00000000111001110110110111010110
 1580	00000000111000111111010100101110
 1581	00000000111000000100001011101110
 1582	00000000110111000101110111111110
 1583	00000000110110000011001101001001
 1584	00000000110100111101100010111000
 1585	00000000110011110100101110100001
 1586	00000000110010101000000101011111
 1587	00000000110001011000111011000110
 1588	00000000110000000110001101110110
 1589	00000000101110110000001110101011
 1590	00000000101101011000000000111010
 1591	00000000101011111100010101000010
 1592	00000000101010011110000110101011
 1593	00000000101000111101011100111010
 1594	00000000100111011001011100000010
 1595	00000000100101110011100010111111
 1596	00000000100100001011001011100111
 1597	00000000100010100000001010100001
 1598	00000000100000110011101111011100
 1599	00000000011111000100101100110101
 1600	00000000011101010011101001001010
 1601	00000000011011100001001000000000
 1602	00000000011001101100000010111110
 1603	00000000010111110101110110010011
 1604	00000000010101111110011010010110
 1605	00000000010100000101001010101101
 1606	00000000010010001011011010000011
 1607	00000000010000001111111111111011
 1608	00000000001110010011001001010101
 1609	00000000001100010101111001000011
 1610	00000000001010010111001010001011
 1611	00000000001000011000001000111110
 1612	00000000000110011001000100001001
 1613	00000000000100011001000000010010
 1614	00000000000010011001010100101111
 1615	00000000000000011001010011001010
 1616	11111111111110011000110001101010
 1617	11111111111100011001000011001000
 1618	11111111111010011000111110110110
 1619	11111111111000011001010010010000
 1620	11111111110110011010100001111000
 1621	11111111110100011011100110100110
 1622	11111111110010011101110111111100
 1623	11111111110000100001000111011101
 1624	11111111101110100100110011110010
 1625	11111111101100101010010110011111
 1626	11111111101010110000101110001100
 1627	11111111101000111000001101110111
 1628	11111111100111000001110101001101
 1629	11111111100101001100011001110001
 1630	11111111100011011001000000101001
 1631	11111111100001100111101101101001
 1632	11111111011111110111100001101110
 1633	11111111011110001001110110011010
 1634	11111111011100011110000011101101
 1635	11111111011010110100001010010101
 1636	11111111011001001101011111110111
 1637	11111111010111101000110111110010
 1638	11111111010110000110111000111101
 1639	11111111010100100111111101000101
 1640	11111111010011001010111001101010
 1641	11111111010001110001001001001111
 1642	11111111010000011010011111101010
 1643	11111111001111000110011100010011
 1644	11111111001101110110001111010111
 1645	11111111001100101000101011001100
 1646	11111111001011011101111111110001
 1647	11111111001010010111001110110010
 1648	11111111001001010011010011111100
 1649	11111111001000010011010110010100
 1650	11111111000111010111010001001011
 1651	11111111000110011101111101111010
 1652	11111111000101101000101111110111
 1653	11111111000100110110111001110011
 1654	11111111000100001000011010101111
 1655	11111111000011011110100010100001
 1656	11111111000010111000000001010110
 1657	11111111000010010101100001000100
 1658	11111111000001110111011011101101
 1659	11111111000001011100100011111010
 1660	11111111000001000110001000010100
 1661	11111111000000110011101010011011
 1662	11111111000000100100100010101011
 1663	11111111000000011010000101010001
 1664	11111111000000010011001110100001
 1665	11111111000000010000010011100100
 1666	11111111000000010010000111110010
 1667	11111111000000010111010010010010
 1668	11111111000000100000101111011110
 1669	11111111000000101110011101010010
 1670	11111111000000111111100011000010
 1671	11111111000001010101010111011001
 1672	11111111000001101110111110100110
 1673	11111111000010001100000110101011
 1674	11111111000010101101110010111100
 1675	11111111000011010010110010000111
 1676	11111111000011111011101111111010
 1677	11111111000100101000111110000110
 1678	11111111000101011001000111000101
 1679	11111111000110001101010111001111
 1680	11111111000111000101010011101101
 1681	11111111001000000000011100110011
 1682	11111111001001000000000010000001
 1683	11111111001010000010101110001000
 1684	11111111001011001000100100011011
 1685	11111111001100010010001011101111
 1686	11111111001101011110001110101100
 1687	11111111001110101101110100110100
 1688	11111111010000000000111101101111
 1689	11111111010001010110101001101100
 1690	11111111010010110000000001010000
 1691	11111111010100001011111101111010
 1692	11111111010101101010001110000000
 1693	11111111010111001011110010101011
 1694	11111111011000101111010100101011
 1695	11111111011010010101011011010100
 1696	11111111011011111110010111010010
 1697	11111111011101101000111010001011
 1698	11111111011111010110010001000111
 1699	11111111100001000101110000111100
 1700	11111111100010110110100110000011
 1701	11111111100100101001110100000100
 1702	11111111100110011110001101110001
 1703	11111111101000010100001100110001
 1704	11111111101010001100100000111011
 1705	11111111101100000101101001101010
 1706	11111111101110000000010100111101
 1707	11111111101111111100001010100001
 1708	11111111110001111000001010000111
 1709	11111111110011110101101011101111
 1710	11111111110101110011111000001110
 1711	11111111110111110010100100110000
 1712	11111111111001110010101000111100
 1713	11111111111011110010100000010101
 1714	11111111111101110010101001010101
 1715	11111111111111110011001011100011
 1716	00000000000001110010110110010000
 1717	00000000000011110010111010011000
 1718	00000000000101110010110101000000
 1719	00000000000111110001111110110101
 1720	00000000001001110001011011111000
 1721	00000000001011101111110011110010
 1722	00000000001101101101010101000000
 1723	00000000001111101010101000000110
 1724	00000000010001100110010000111010
 1725	00000000010011100001000110100110
 1726	00000000010101011010110011101101
 1727	00000000010111010010011001101000
 1728	00000000011001001001001100101101
 1729	00000000011010111110001111010000
 1730	00000000011100110001010100100011
 1731	00000000011110100011010011000101
 1732	00000000100000010010101011010110
 1733	00000000100010000000000101111000
 1734	00000000100011101011101111010111
 1735	00000000100101010100011010010010
 1736	00000000100110111011010101001010
 1737	00000000101000011111110101110110
 1738	00000000101010000001010011110111
 1739	00000000101011100000110100000000
 1740	00000000101100111101000001000111
 1741	00000000101110010110001110110000
 1742	00000000101111101101000101100111
 1743	00000000110001000000001101011110
 1744	00000000110010010000100110000011
 1745	00000000110011011110000000101001
 1746	00000000110100100111100101101001
 1747	00000000110101101110101001001000
 1748	00000000110110110010000111101011
 1749	00000000110111110001110001101101
 1750	00000000111000101110011011110101
 1751	00000000111001100110101101010011
 1752	00000000111010011011011101000100
 1753	00000000111011001101000000011111
 1754	00000000111011111010001100101010
 1755	00000000111100100100001011011110
 1756	00000000111101001010001111010011
 1757	00000000111101101011111001100110
 1758	00000000111110001010011010110101
 1759	00000000111110100100100100011100
 1760	00000000111110111010101101000101
 1761	00000000111111001101011100101011
 1762	00000000111111011011011111111010
 1763	00000000111111100101111011001111
 1764	00000000111111101100011100000110
 1765	00000000111111101110001001011100
 1766	00000000111111101100011100101100
 1767	00000000111111100110100001011001
 1768	00000000111111011100011100010011
 1769	00000000111111001111001000100010
 1770	00000000111110111101001000001110
 1771	00000000111110100111001011011010
 1772	00000000111110001101100100100100
 1773	00000000111101101111010011011111
 1774	00000000111101001101110000010011
 1775	00000000111100101000010101010001
 1776	00000000111011111110101000111111
 1777	00000000111011010001111011010111
 1778	00000000111010100000111110000000
 1779	00000000111001101100001100000101
 1780	00000000111000110100001111101111
 1781	00000000110111110111111101001000
 1782	00000000110110111000100100100011
 1783	00000000110101110101111100001011
 1784	00000000110100101111010001100001
 1785	00000000110011100101111011001000
 1786	00000000110010011000111110111011
 1787	00000000110001001000100101110010
 1788	00000000101111110101110010011001
 1789	00000000101110011111010000101110
 1790	00000000101101000101111001001110
 1791	00000000101011101010000001010101
 1792	00000000101010001010101111101101
 1793	00000000101000101001100000111000
 1794	00000000100111000101101100001001
 1795	00000000100101011110110110100000
 1796	00000000100011110110010000111101
 1797	00000000100010001010110110110111
 1798	00000000100000011101010010001001
 1799	00000000011110101110010001111001
 1800	00000000011100111100101010011100
 1801	00000000011011001001101011110010
 1802	00000000011001010101001100000000
 1803	00000000010111011110011101000000
 1804	00000000010101100110110101110011
 1805	00000000010011101101011011100100
 1806	00000000010001110010011110001011
 1807	00000000001111110111001000001111
 1808	00000000001101111010001101010011
 1809	00000000001011111100101000000000
 1810	00000000001001111110100110011100
 1811	00000000000111111111001011001011
 1812	00000000000101111111110011110011
 1813	00000000000011111111111101010001
 1814	00000000000001111111011001000110
 1815	11111111111111111111011110101110
 1816	11111111111101111111001001000010
 1817	11111111111011111110111110001011
 1818	11111111111001111111100100111001
 1819	11111111110111111111101111110110
 1820	11111111110110000000110011001101
 1821	11111111110100000010101001000101
 1822	11111111110010000100101010101101
 1823	11111111110000001000010001011010
 1824	11111111101110001100011111101000
 1825	11111111101100010001100011110011
 1826	11111111101010011000100101000111
 1827	11111111101000100000011000101010
 1828	11111111100110101001111100111000
 1829	11111111100100110101011100110111
 1830	11111111100011000001111000111010
 1831	11111111100001010000101101111001
 1832	11111111011111100001011000111111
 1833	11111111011101110011101101010100
 1834	11111111011100001000111010111111
 1835	11111111011010011111110101100000
 1836	11111111011000111001000110100111
 1837	11111111010111010101011100010101
 1838	11111111010101110011101110001101
 1839	11111111010100010101001000101100
 1840	11111111010010111001010101110101
 1841	11111111010001011111101100000000
 1842	11111111010000001001101100001110
 1843	11111111001110110110011111000111
 1844	11111111001101100110001110100110
 1845	11111111001100011001101111110010
 1846	11111111001011001111101101101010
 1847	11111111001010001001001101101111
 1848	11111111001001000110100101011001
 1849	11111111001000000110111000111111
 1850	11111111000111001011011001011111
 1851	11111111000110010011010001001100
 1852	11111111000101011110001100011010
 1853	11111111000100101101011100101000
 1854	11111111000011111111111010000101
 1855	11111111000011010110010000011101
 1856	11111111000010110001000101111010
 1857	11111111000010001111001011110111
 1858	11111111000001110001101011101010
 1859	11111111000001011000001001110001
 1860	11111111000001000001110111101100
 1861	11111111000000110000001101010101
 1862	11111111000000100010001100101110
 1863	11111111000000011000000011010011
 1864	11111111000000010010101000010000
 1865	11111111000000010000100011110011
 1866	11111111000000010010110001011001
 1867	11111111000000011001010111001011
 1868	11111111000000100011010100111100
 1869	11111111000000110001111101011110
 1870	11111111000001000100011011001011
 1871	11111111000001011010011000010000
 1872	11111111000001110100111100010101
 1873	11111111000010010010110101100001
 1874	11111111000010110100101001001100
 1875	11111111000011011010110101001110
 1876	11111111000100000100001000101111
 1877	11111111000100110001101111010100
 1878	11111111000101100011001111000010
 1879	11111111000110010111111011001111
 1880	11111111000111010001000100001110
 1881	11111111001000001101011101010011
 1882	11111111001001001101000111100111
 1883	11111111001010010000101111111001
 1884	11111111001011010110111101011110
 1885	11111111001100100000110001001011
 1886	11111111001101101110010001000001
 1887	11111111001110111110011001000001
 1888	11111111010000010010010010001100
 1889	11111111010001101000111101001100
 1890	11111111010011000010000011101111
 1891	11111111010100011110101100110001
 1892	11111111010101111101100011111111
 1893	11111111010111011111001011000111
 1894	11111111011001000011110111001111
 1895	11111111011010101010010010000100
 1896	11111111011100010011100010001011
 1897	11111111011101111111000101101011
 1898	11111111011111101100001100110001
 1899	11111111100001011100000101100110
 1900	11111111100011001101100100011101
 1901	11111111100101000000101111100101
 1902	11111111100110110110010000111010
 1903	11111111101000101100100111100010
 1904	11111111101010100100101001100110
 1905	11111111101100011110010011001011
 1906	11111111101110011000100010110000
 1907	11111111110000010100100111111000
 1908	11111111110010010001100100010000
 1909	11111111110100001110111110011010
 1910	11111111110110001101110010011011
 1911	11111111111000001100100011110100
 1912	11111111111010001011110100110001
 1913	11111111111100001011111101001000
 1914	11111111111110001011101101110110
 1915	00000000000000001100001111111111
 1916	00000000000010001100110111111011
 1917	00000000000100001100101010100000
 1918	00000000000110001100101110000101
 1919	00000000001000001011111011001011
 1920	00000000001010001010100100111001
 1921	00000000001100001001010110101011
 1922	00000000001110000110101000011010
 1923	00000000010000000011001010011001
 1924	00000000010001111110111000111001
 1925	00000000010011111000111011000000
 1926	00000000010101110010100001010011
 1927	00000000010111101010100100110111
 1928	00000000011001100000101001100110
 1929	00000000011011010101101111101001
 1930	00000000011101001000100011001011
 1931	00000000011110111001101000110111
 1932	00000000100000101001001100000111
 1933	00000000100010010101110100010010
 1934	00000000100100000000101110010100
 1935	00000000100101101001011101101111
 1936	00000000100111001111011001111001
 1937	00000000101000110011101001100110
 1938	00000000101010010100110101111110
 1939	00000000101011110011000110111011
 1940	00000000101101001111001001111011
 1941	00000000101110100111101000110111
 1942	00000000101111111101100011011100
 1943	00000000110001010000110010010010
 1944	00000000110010100000010011011101
 1945	00000000110011101101010011010100
 1946	00000000110100110110101111111111
 1947	00000000110101111100010111110010
 1948	00000000110110111111001100100111
 1949	00000000110111111101111100010100
 1950	00000000111000111001010101100010
 1951	00000000111001110001101101010110
 1952	00000000111010100101110000100100
 1953	00000000111011010110100110000111
 1954	00000000111100000011100110010111
 1955	00000000111100101100001010110101
 1956	00000000111101010001100110000010
 1957	00000000111101110010101111111110
 1958	00000000111110001111111011101111
 1959	00000000111110101001110100101011
 1960	00000000111110111110111111101110
 1961	00000000111111010000011011110111
 1962	00000000111111011110000101001011
 1963	00000000111111100111000110101010
 1964	00000000111111101100111000010000
 1965	00000000111111101110011100011111
 1966	00000000111111101011100100001000
 1967	00000000111111100101001111100001
 1968	00000000111111011010001110101011
 1969	00000000111111001011010111111100
 1970	00000000111110111001000101000111
 1971	00000000111110100010001001101101
 1972	00000000111110000111110010101111
 1973	00000000111101101001011100010111
 1974	00000000111101000110100110011110
 1975	00000000111100100000100100101101
 1976	00000000111011110110001111000100
 1977	00000000111011000111111111111011
 1978	00000000111010010110101011110100
 1979	00000000111001100001000011010010
 1980	00000000111000101000001010100100
 1981	00000000110111101011111000000110
 1982	00000000110110101011010101010100
 1983	00000000110101100111111111010100
 1984	00000000110100100001000011010111
 1985	00000000110011010110011111000000
 1986	00000000110010001001010100011101
 1987	00000000110000111000010001110001
 1988	00000000101111100100001111111000
 1989	00000000101110001101101101001100
 1990	00000000101100110011100110111011
 1991	00000000101011010111001111111111
 1992	00000000101001111000000011110111
 1993	00000000101000010101100110010000
 1994	00000000100110110001010001000010
 1995	00000000100101001010000101001000
 1996	00000000100011100000100101001001
 1997	00000000100001110101100010111001
 1998	00000000100000000111101011000001
 1999	00000000011110011000000010011110
 2000	00000000011100100110100011100000
 2001	00000000011010110010100001001011
 2002	00000000011000111101011110010110
 2003	00000000010111000110101010101101
 2004	00000000010101001110001001110100
 2005	00000000010011010101000000100001
 2006	00000000010001011001111110100101
 2007	00000000001111011101111110000110
 2008	00000000001101100001011011001100
 2009	00000000001011100011010110011000
 2010	00000000001001100101000111100001
 2011	00000000000111100110001100011011
 2012	00000000000101100110001100101100
 2013	00000000000011100110100001011111
 2014	00000000000001100110001010001111
 2015	11111111111111100101101100011100
 2016	11111111111101100101111011101111
 2017	11111111111011100101101001111101
 2018	11111111111001100110000000010010
 2019	11111111110111100110110110010001
 2020	11111111110101100111011101011100
 2021	11111111110011101001010110011001
 2022	11111111110001101011110000010000
 2023	11111111101111101110110101000000
 2024	11111111101101110011101101101000
 2025	11111111101011111001001100100101
 2026	11111111101010000000001010111100
 2027	11111111101000001000111100000010
 2028	11111111100110010010011100110010
 2029	11111111100100011110000111011010
 2030	11111111100010101011011101011101
 2031	11111111100000111010001010010111
 2032	11111111011111001011100001010111
 2033	11111111011101011110011001011110
 2034	11111111011011110011010110101110
 2035	11111111011010001011001101001110
 2036	11111111011000100100110011101011
 2037	11111111010111000001010110101110
 2038	11111111010101100000101011000001
 2039	11111111010100000010000000001010
 2040	11111111010010100110110010100010
 2041	11111111010001001110001100111100
 2042	11111111001111111000011000110011
 2043	11111111001110100110011000001000
 2044	11111111001101010110110011001101
 2045	11111111001100001010011100000001
 2046	11111111001011000001100100101100
 2047	11111111001001111011010101100001
 2048	11111111001000111001010010100101
 2049	11111111000111111010111001011000
 2050	11111111000110111111101010001110
 2051	11111111000110001000101001011111
 2052	11111111000101010100100101010011
 2053	11111111000100100100000001001011
 2054	11111111000011110111101111010000
 2055	11111111000011001110100111101101
 2056	11111111000010101001111001001011
 2057	11111111000010001001010011011011
 2058	11111111000001101011111111010001
 2059	11111111000001010011001101101001
 2060	11111111000000111110000000001010
 2061	11111111000000101100100001010101
 2062	11111111000000011111110101101011
 2063	11111111000000010110101001010010
 2064	11111111000000010001101110100000
 2065	11111111000000010001001011011110
 2066	11111111000000010011111000101000
 2067	11111111000000011011001001101011
 2068	11111111000000100110010011001100
 2069	11111111000000110100111100001111
 2070	11111111000001001000010001101000
 2071	11111111000001011111000100111111
 2072	11111111000001111001110110011111
 2073	11111111000010011001001010101000
 2074	11111111000010111011101100110100
 2075	11111111000011100010100010010000
 2076	11111111000100001101010100011010
 2077	11111111000100111011001111001101
 2078	11111111000101101101100101100000
 2079	11111111000110100011010011101001
 2080	11111111000111011100011010110011
 2081	11111111001000011001110010100000
 2082	11111111001001011010000010000001
 2083	11111111001010011101111110110001
 2084	11111111001011100101101101000000
 2085	11111111001100101111111111111110
 2086	11111111001101111110000010101001
 2087	11111111001111001111000011000001
 2088	11111111010000100010101011110011
 2089	11111111010001111010001011010011
 2090	11111111010011010100001110001100
 2091	11111111010100110001001010001000
 2092	11111111010110010001010011000001
 2093	11111111010111110011001100001001
 2094	11111111011001010111111100011000
 2095	11111111011010111111010000100101
 2096	11111111011100101000011000101101
 2097	11111111011110010100100010110000
 2098	11111111100000000010100001010111
 2099	11111111100001110010010000111011
 2100	11111111100011100100100011110101
 2101	11111111100101010111111111000000
 2102	11111111100111001101010110001111
 2103	11111111101001000100101000101111
 2104	11111111101010111100101010000001
 2105	11111111101100110110100101011001
 2106	11111111101110110001100100101111
 2107	11111111110000101101001110001101
 2108	11111111110010101010100110110111
 2109	11111111110100101000010101001110
 2110	11111111110110100110110000110000
 2111	11111111111000100110001111100100
 2112	11111111111010100101011001110100
 2113	11111111111100100101011000011101
 2114	11111111111110100101110011000011
 2115	00000000000000100101110100010001
 2116	00000000000010100110100001101100
 2117	00000000000100100110100111000100
 2118	00000000000110100110000010011010
 2119	00000000001000100101101000110000
 2120	00000000001010100100000011011100
 2121	00000000001100100010001000101100
 2122	00000000001110011111110011101000
 2123	00000000010000011011110111111100
 2124	00000000010010010111100010100000
 2125	00000000010100010001111011110100
 2126	00000000010110001010100111110010
 2127	00000000011000000010100100000000
 2128	00000000011001111000010100100001
 2129	00000000011011101100011001001011
 2130	00000000011101011111010000011101
 2131	00000000011111001111101000100100
 2132	00000000100000111110100111011101
 2133	00000000100010101011101010100101
 2134	00000000100100010101111010100001
 2135	00000000100101111110100000010100
 2136	00000000100111100100001110001000
 2137	00000000101001000111001001010001
 2138	00000000101010101000000110100111
 2139	00000000101100000101110000000100
 2140	00000000101101100000111110111111
 2141	00000000101110111001101101010010
 2142	00000000110000001110101101101111
 2143	00000000110001100001001010110110
 2144	00000000110010110000001110101101
 2145	00000000110011111011101010100010
 2146	00000000110101000100101000100011
 2147	00000000110110001001110011001001
 2148	00000000110111001011101000110101
 2149	00000000111000001010011101101011
 2150	00000000111001000100111011011101
 2151	00000000111001111100001100100000
 2152	00000000111010101111110111001111
 2153	00000000111011011111010010101111
 2154	00000000111100001011110000011110
 2155	00000000111100110100000100001000
 2156	00000000111101011000010011101100
 2157	00000000111101111001010000101010
 2158	00000000111110010101100101010011
 2159	00000000111110101110001111100110
 2160	00000000111111000011001110000001
 2161	00000000111111010011011101110000
 2162	00000000111111100000010010100000
 2163	00000000111111101000111010001001
 2164	00000000111111101101001000101001
 2165	00000000111111101110000110001000
 2166	00000000111111101010011110010111
 2167	00000000111111100010111001000010
 2168	00000000111111010111110011010000
 2169	00000000111111001000000001001100
 2170	00000000111110110100110010011010
 2171	00000000111110011101101010100010
 2172	00000000111110000001111111100100
 2173	00000000111101100011000001100100
 2174	00000000111100111111100111001100
